,gameDate,possessionTeam,defensiveTeam,defensiveTeamQt,ballCarrierDisplayName,heightInCm,weightInKg,position,ballCarrierAge,quarter,down,gameClock,gameClockInSeconds,yardsToGo,preSnapHomeScore,preSnapVisitorScore,signedScoreDiff,absoluteYardlineNumber,offenseFormation,offenseFormationQt,defendersInTheBox,prePenaltyPlayResult,playNullifiedByPenalty,playResult
12229,10/17/2022,LAC,DEN,10,Donald Parham,203.2,107.5,TE,25.0,2,1,3:57,237,20,7,10,-3,58,SHOTGUN,5,6.0,17,N,17
12230,10/16/2022,BUF,KC,16,Reggie Gilliam,185.4,115.67,FB,25.0,4,1,5:31,331,10,20,17,-3,86,I_FORM,2,6.0,8,N,8
12231,10/09/2022,NE,DET,11,Rhamondre Stevenson,182.9,111.58,RB,,4,1,2:45,165,10,29,0,29,39,SINGLEBACK,6,9.0,11,N,11
12232,10/27/2022,TB,BAL,3,Mike Evans,195.6,104.78,WR,29.0,1,2,4:37,277,10,7,3,4,73,SHOTGUN,5,6.0,23,N,23
12233,10/16/2022,CAR,LA,17,Christian McCaffrey,180.3,92.99,RB,26.0,3,1,12:24,744,10,7,10,3,47,SINGLEBACK,6,8.0,4,N,4
12234,11/06/2022,KC,TEN,31,JuJu Smith-Schuster,185.4,97.52,WR,25.0,5,4,5:13,313,1,17,17,0,23,SHOTGUN,5,6.0,2,N,2
12235,09/18/2022,BAL,MIA,20,Mark Andrews,195.6,115.67,TE,27.0,1,2,3:03,183,6,7,0,7,80,SHOTGUN,5,7.0,16,N,16
12236,09/18/2022,DAL,CIN,7,CeeDee Lamb,188.0,85.73,WR,23.0,1,1,13:54,834,10,0,0,0,74,EMPTY,1,7.0,1,N,1
12237,09/11/2022,ARI,KC,16,A.J. Green,193.0,95.25,WR,34.0,3,2,13:36,816,15,7,23,-16,78,SHOTGUN,5,6.0,5,N,5
12238,09/18/2022,LV,ARI,1,Josh Jacobs,177.8,99.79,RB,24.0,1,1,13:00,780,10,0,0,0,54,I_FORM,2,7.0,6,N,6
12239,10/30/2022,PHI,PIT,27,Zach Pascal,188.0,97.07,WR,27.0,3,1,13:01,781,10,21,10,11,44,SHOTGUN,5,6.0,34,N,34
12240,10/02/2022,CHI,NYG,24,Trestan Ebner,177.8,92.99,RB,,2,1,11:43,703,10,7,6,-1,69,I_FORM,2,7.0,-2,N,-2
12241,09/25/2022,MIA,BUF,4,Raheem Mostert,177.8,89.36,RB,30.0,4,2,12:15,735,22,14,17,-3,58,SHOTGUN,5,6.0,0,N,0
12242,09/15/2022,KC,LAC,18,Clyde Edwards-Helaire,172.7,94.8,RB,23.0,2,1,8:55,535,10,7,10,-3,18,SINGLEBACK,6,8.0,4,N,4
12243,09/11/2022,PHI,DET,11,Miles Sanders,180.3,95.71,RB,25.0,1,2,3:35,215,17,7,0,-7,44,SHOTGUN,5,6.0,11,N,11
12244,09/25/2022,GB,TB,30,Aaron Jones,175.3,94.35,RB,27.0,2,3,2:09,129,5,3,14,11,105,SHOTGUN,5,6.0,3,N,-15
12245,10/16/2022,NYG,BAL,3,Matt Breida,177.8,86.18,RB,27.0,4,2,8:05,485,2,10,20,-10,95,SINGLEBACK,6,7.0,1,N,1
12246,10/09/2022,JAX,HOU,13,Travis Etienne,177.8,90.72,RB,,1,1,8:59,539,10,0,0,0,33,SHOTGUN,5,5.0,30,N,30
12247,10/02/2022,DAL,WAS,32,Ezekiel Elliott,182.9,103.42,RB,27.0,3,1,0:48,48,10,15,10,5,45,SHOTGUN,5,6.0,5,N,5
12248,11/03/2022,HOU,PHI,26,Dameon Pierce,177.8,97.52,RB,,3,2,9:07,547,4,14,14,0,84,SINGLEBACK,6,6.0,-2,N,-2
12249,11/03/2022,HOU,PHI,26,O.J. Howard,198.1,113.4,TE,27.0,2,1,12:09,729,10,7,7,0,75,I_FORM,2,7.0,14,N,14
12250,11/06/2022,JAX,LV,19,Travis Etienne,177.8,90.72,RB,,1,1,11:33,693,10,0,0,0,79,SINGLEBACK,6,8.0,2,N,2
12251,09/11/2022,KC,ARI,1,Travis Kelce,195.6,117.93,TE,32.0,1,2,12:30,750,10,0,0,0,50,SHOTGUN,5,5.0,10,N,10
12252,09/11/2022,DET,PHI,26,D'Andre Swift,177.8,95.71,RB,23.0,3,2,6:18,378,10,14,31,-17,87,SINGLEBACK,6,7.0,3,N,3
12253,10/09/2022,SF,CAR,5,Tevin Coleman,185.4,95.25,RB,29.0,4,3,4:40,280,3,15,30,15,66,SINGLEBACK,6,7.0,2,N,2
12254,09/25/2022,SEA,ATL,2,Noah Fant,193.0,112.94,TE,24.0,2,1,6:56,416,10,10,17,-7,75,SHOTGUN,5,5.0,16,N,16
12255,10/30/2022,MIN,ARI,1,Dalvin Cook,177.8,95.25,RB,27.0,3,1,7:18,438,10,14,17,-3,40,I_FORM,2,7.0,5,N,5
12256,10/09/2022,MIN,CHI,6,Justin Jefferson,190.5,87.09,WR,,2,2,0:21,21,5,21,10,11,55,SHOTGUN,5,6.0,10,N,10
12257,10/23/2022,TEN,IND,14,Derrick Henry,190.5,112.04,RB,28.0,4,2,6:16,376,7,16,10,6,67,SHOTGUN,5,7.0,1,N,1
12258,09/25/2022,HOU,CHI,6,Dameon Pierce,177.8,97.52,RB,,3,2,6:28,388,10,20,17,-3,47,SHOTGUN,5,6.0,9,N,9
12259,10/09/2022,LAC,CLE,8,Zander Horvath,190.5,104.33,RB,,2,1,11:51,711,10,14,10,-4,109,I_FORM,2,8.0,3,N,3
12260,10/02/2022,CAR,ARI,1,Tommy Tremble,193.0,112.49,TE,,2,2,0:14,14,3,7,3,4,68,SHOTGUN,5,6.0,16,N,16
12261,10/09/2022,JAX,HOU,13,Trevor Lawrence,198.1,99.79,QB,,4,1,3:07,187,10,6,13,-7,96,SHOTGUN,5,6.0,8,N,8
12262,10/30/2022,BUF,GB,12,Stefon Diggs,182.9,86.64,WR,28.0,2,1,0:53,53,10,21,7,14,90,SHOTGUN,5,6.0,53,N,53
12263,09/11/2022,ARI,KC,16,James Conner,185.4,105.69,RB,27.0,2,1,2:00,120,10,7,20,-13,58,SHOTGUN,5,6.0,-5,N,-5
12264,10/02/2022,NO,MIN,21,Latavius Murray,190.5,104.33,RB,32.0,1,1,0:10,10,10,0,7,-7,70,SINGLEBACK,6,7.0,7,N,7
12265,10/23/2022,PIT,MIA,20,Pat Freiermuth,195.6,117.03,TE,,4,4,1:06,66,6,16,10,-6,42,SHOTGUN,5,6.0,21,N,21
12266,10/02/2022,DET,SEA,28,Jared Goff,193.0,101.15,QB,27.0,4,2,1:44,104,10,38,48,-10,37,SHOTGUN,5,5.0,1,N,1
12267,11/06/2022,IND,NE,22,Parris Campbell,182.9,92.99,WR,25.0,2,2,5:29,329,6,13,0,-13,37,SHOTGUN,5,6.0,11,N,11
12268,09/25/2022,TB,GB,12,Leonard Fournette,182.9,103.42,RB,27.0,1,1,2:35,155,20,3,7,-4,23,SHOTGUN,5,6.0,0,N,0
12269,09/11/2022,MIA,NE,22,Raheem Mostert,177.8,89.36,RB,30.0,4,3,1:05,65,2,20,7,13,94,I_FORM,2,8.0,3,Y,5
12270,11/07/2022,BAL,NO,23,Justice Hill,177.8,90.72,RB,24.0,3,1,13:13,793,20,3,14,11,45,PISTOL,4,6.0,8,N,23
12271,09/11/2022,TB,DAL,9,Julio Jones,190.5,99.79,WR,33.0,2,1,6:06,366,10,3,6,3,33,SINGLEBACK,6,8.0,12,N,12
12272,11/06/2022,ATL,LAC,18,Tyler Allgeier,180.3,99.79,RB,,3,2,0:52,52,6,17,14,3,34,SINGLEBACK,6,8.0,6,N,6
12273,09/18/2022,SF,SEA,28,Tyrion Davis-Price,185.4,101.15,RB,,1,1,11:13,673,7,0,0,0,17,SINGLEBACK,6,8.0,-4,N,-4
12274,09/12/2022,SEA,DEN,10,DK Metcalf,193.0,104.33,WR,24.0,2,1,3:07,187,10,10,10,0,39,SINGLEBACK,6,7.0,4,N,4
12275,11/06/2022,NE,IND,14,J.J. Taylor,167.6,83.91,RB,24.0,4,2,2:00,120,7,26,3,23,59,SINGLEBACK,6,8.0,0,N,0
12276,11/06/2022,ARI,SEA,28,James Conner,185.4,105.69,RB,27.0,1,1,4:52,292,10,7,3,4,30,SINGLEBACK,6,8.0,4,N,4
12277,10/09/2022,CHI,MIN,21,David Montgomery,177.8,100.7,RB,25.0,2,1,1:28,88,10,21,3,-18,21,SHOTGUN,5,8.0,2,N,2
12278,11/07/2022,BAL,NO,23,Kenyan Drake,185.4,95.71,RB,28.0,3,1,13:41,821,10,3,14,11,55,PISTOL,4,6.0,5,Y,-10
12279,10/30/2022,SEA,NYG,24,Marquise Goodwin,175.3,81.19,WR,31.0,1,1,3:02,182,10,0,0,0,79,SINGLEBACK,6,8.0,16,N,16
12280,09/25/2022,SF,DEN,10,Jeffery Wilson,182.9,88.0,RB,26.0,4,1,4:10,250,10,11,10,-1,35,SINGLEBACK,6,6.0,7,N,7
12281,09/11/2022,MIN,GB,12,Johnny Mundt,193.0,105.23,TE,27.0,1,1,14:54,894,10,0,0,0,32,SINGLEBACK,6,7.0,12,N,12
12282,10/09/2022,DET,NE,22,Jamaal Williams,182.9,96.62,RB,27.0,2,2,6:59,419,6,6,0,-6,64,SINGLEBACK,6,6.0,12,N,-7
12283,09/11/2022,CLE,CAR,5,Nick Chubb,180.3,102.06,RB,26.0,4,1,12:51,771,10,14,20,6,85,SINGLEBACK,6,7.0,2,N,2
12284,10/20/2022,ARI,NO,23,Eno Benjamin,177.8,95.25,RB,23.0,2,2,7:18,438,9,6,14,-8,39,EMPTY,1,6.0,-1,N,-1
12285,10/27/2022,BAL,TB,30,Lamar Jackson,188.0,96.16,QB,25.0,1,1,12:37,757,6,0,0,0,104,SHOTGUN,5,8.0,-4,N,-4
12286,09/25/2022,GB,TB,30,Aaron Jones,175.3,94.35,RB,27.0,3,2,13:45,825,9,3,14,11,36,SHOTGUN,5,7.0,6,N,6
12287,09/19/2022,MIN,PHI,26,Alexander Mattison,180.3,99.79,RB,24.0,3,1,10:44,644,10,24,7,-17,91,SHOTGUN,5,6.0,0,N,0
12288,11/06/2022,CHI,MIA,20,David Montgomery,177.8,100.7,RB,25.0,2,1,6:03,363,10,10,21,-11,55,SINGLEBACK,6,8.0,3,N,3
12289,10/02/2022,MIN,NO,23,Dalvin Cook,177.8,95.25,RB,27.0,2,2,1:15,75,2,7,7,0,21,SINGLEBACK,6,7.0,1,N,1
12290,10/13/2022,WAS,CHI,6,Brian Robinson,185.4,103.42,RB,,4,1,2:28,148,10,7,12,5,62,SHOTGUN,5,8.0,16,N,16
12291,09/25/2022,SF,DEN,10,Jeffery Wilson,182.9,88.0,RB,26.0,1,2,9:14,554,1,0,0,0,19,I_FORM,2,7.0,1,N,1
12292,10/02/2022,GB,NE,22,Allen Lazard,195.6,102.97,WR,26.0,3,3,14:48,888,10,7,10,-3,91,SHOTGUN,5,5.0,32,N,32
12293,10/13/2022,WAS,CHI,6,J.D. McKissic,177.8,88.45,RB,29.0,2,1,1:08,68,10,0,0,0,34,SHOTGUN,5,6.0,4,N,4
12294,10/02/2022,GB,NE,22,Christian Watson,195.6,94.35,WR,,3,2,12:42,762,10,7,10,-3,47,EMPTY,1,7.0,8,N,8
12295,09/25/2022,IND,KC,16,Alec Pierce,190.5,96.62,WR,,2,1,13:47,827,10,7,6,1,67,SHOTGUN,5,7.0,17,N,17
12296,10/09/2022,NE,DET,11,Damien Harris,180.3,97.52,RB,25.0,1,2,9:35,575,9,0,0,0,90,SHOTGUN,5,6.0,1,N,1
12297,10/09/2022,NYG,GB,12,Chris Myarick,195.6,115.67,TE,27.0,4,2,11:32,692,7,20,13,-7,99,SINGLEBACK,6,7.0,4,N,4
12298,09/25/2022,ATL,SEA,28,Marcus Mariota,193.0,100.7,QB,28.0,1,1,7:13,433,1,3,0,-3,11,SHOTGUN,5,8.0,1,N,1
12299,09/18/2022,CLE,NYJ,25,Kareem Hunt,180.3,97.98,RB,27.0,4,3,2:22,142,7,24,17,7,49,SHOTGUN,5,6.0,11,N,11
12300,09/11/2022,CHI,SF,29,Khalil Herbert,175.3,96.16,RB,,4,2,8:22,502,11,13,10,3,22,SHOTGUN,5,6.0,5,N,9
12301,10/16/2022,SEA,ARI,1,Kenneth Walker,177.8,95.25,RB,,4,3,2:00,120,19,19,9,10,73,SINGLEBACK,6,7.0,3,N,3
12302,10/09/2022,SF,CAR,5,Brandon Aiyuk,185.4,93.44,WR,24.0,4,2,4:49,289,19,15,30,15,50,SINGLEBACK,6,7.0,16,N,16
12303,11/06/2022,KC,TEN,31,Travis Kelce,195.6,117.93,TE,33.0,3,2,11:54,714,10,9,14,-5,85,SHOTGUN,5,6.0,12,N,12
12304,10/17/2022,LAC,DEN,10,Josh Palmer,188.0,95.25,WR,,3,1,12:49,769,10,10,13,-3,49,SHOTGUN,5,5.0,5,N,5
12305,09/11/2022,MIN,GB,12,Justin Jefferson,190.5,87.09,WR,,2,1,5:54,354,10,7,0,7,87,SINGLEBACK,6,6.0,64,N,64
12306,09/25/2022,HOU,CHI,6,Dameon Pierce,177.8,97.52,RB,,1,1,11:22,682,10,3,0,-3,85,I_FORM,2,7.0,4,N,4
12307,11/06/2022,CHI,MIA,20,Khalil Herbert,175.3,96.16,RB,,4,2,7:13,433,7,32,35,-3,28,SHOTGUN,5,7.0,5,N,5
12308,11/06/2022,JAX,LV,19,Travis Etienne,177.8,90.72,RB,,1,2,10:59,659,8,0,0,0,81,SINGLEBACK,6,6.0,3,N,3
12309,09/19/2022,TEN,BUF,4,Hassan Haskins,185.4,99.79,RB,,4,2,12:54,774,5,41,7,-34,59,SHOTGUN,5,6.0,1,N,1
12310,10/30/2022,MIN,ARI,1,Irv Smith,188.0,108.86,TE,24.0,4,3,11:22,682,10,28,26,2,35,SHOTGUN,5,7.0,6,N,6
12311,11/06/2022,ATL,LAC,18,Marcus Mariota,193.0,100.7,QB,29.0,3,2,13:28,808,1,10,14,-4,51,SINGLEBACK,6,6.0,4,N,4
12312,10/27/2022,BAL,TB,30,Isaiah Likely,193.0,108.86,TE,,2,3,2:22,142,10,10,3,-7,27,SHOTGUN,5,6.0,8,N,8
12313,10/27/2022,TB,BAL,3,Julio Jones,190.5,99.79,WR,33.0,4,4,0:53,53,8,16,27,-11,18,SHOTGUN,5,5.0,8,N,8
12314,10/09/2022,CLE,LAC,18,Donovan Peoples-Jones,188.0,94.35,WR,23.0,2,1,1:06,66,10,21,17,4,63,SINGLEBACK,6,6.0,15,Y,-5
12315,10/02/2022,DET,SEA,28,Quintez Cephus,185.4,92.99,WR,24.0,2,1,2:56,176,10,9,24,-15,55,SINGLEBACK,6,6.0,9,N,9
12316,10/09/2022,LA,DAL,9,Cam Akers,180.3,96.16,RB,23.0,1,2,1:20,80,6,3,9,-6,101,SINGLEBACK,6,6.0,5,N,5
12317,11/06/2022,GB,DET,11,Allen Lazard,195.6,102.97,WR,26.0,3,2,7:36,456,9,8,0,-8,63,SHOTGUN,5,7.0,12,N,12
12318,09/18/2022,TB,NO,23,Leonard Fournette,182.9,103.42,RB,27.0,4,1,9:17,557,10,3,3,0,43,I_FORM,2,7.0,5,N,5
12319,09/11/2022,LAC,LV,19,Joshua Kelley,180.3,99.34,RB,24.0,2,1,3:11,191,10,10,3,7,47,I_FORM,2,6.0,3,N,3
12320,10/16/2022,GB,NYJ,25,Romeo Doubs,188.0,90.72,WR,,1,2,2:16,136,10,0,0,0,37,PISTOL,4,6.0,3,N,3
12321,09/11/2022,ATL,NO,23,Marcus Mariota,193.0,100.7,QB,28.0,3,1,6:52,412,2,16,10,6,108,JUMBO,3,8.0,2,N,2
12322,10/16/2022,LA,CAR,5,Darrell Henderson,172.7,90.72,RB,25.0,2,1,2:35,155,10,7,3,4,30,SHOTGUN,5,6.0,3,N,3
12323,11/06/2022,SEA,ARI,1,DK Metcalf,193.0,104.33,WR,24.0,3,1,13:22,802,10,7,10,3,37,PISTOL,4,6.0,8,N,8
12324,10/02/2022,GB,NE,22,Aaron Jones,175.3,94.35,RB,27.0,3,1,14:04,844,10,7,10,-3,59,SINGLEBACK,6,6.0,12,N,12
12325,10/24/2022,CHI,NE,22,David Montgomery,177.8,100.7,RB,25.0,4,3,13:46,826,1,14,26,12,93,SINGLEBACK,6,9.0,12,N,12
12326,10/09/2022,MIA,NYJ,25,Myles Gaskin,177.8,90.72,RB,25.0,4,1,4:24,264,10,40,17,-23,85,SHOTGUN,5,6.0,6,N,6
12327,10/09/2022,CAR,SF,29,D.J. Moore,180.3,97.52,WR,25.0,4,3,9:33,573,10,12,30,-18,72,SHOTGUN,5,6.0,27,N,27
12328,10/31/2022,CLE,CIN,7,Nick Chubb,180.3,102.06,RB,26.0,4,2,8:51,531,10,25,6,19,21,SINGLEBACK,6,8.0,11,N,11
12329,10/16/2022,GB,NYJ,25,Aaron Jones,175.3,94.35,RB,27.0,1,1,12:28,748,10,0,0,0,31,I_FORM,2,7.0,-5,N,-5
12330,10/06/2022,IND,DEN,10,Deon Jackson,182.9,99.79,RB,,4,1,0:28,28,10,9,6,-3,27,SHOTGUN,5,5.0,9,N,9
12331,10/23/2022,ATL,CIN,7,Marcus Mariota,193.0,100.7,QB,28.0,1,1,13:00,780,10,7,0,-7,35,SHOTGUN,5,7.0,4,N,4
12332,10/23/2022,MIA,PIT,27,Chase Edmonds,175.3,95.25,RB,26.0,3,1,10:29,629,10,16,10,6,89,SHOTGUN,5,7.0,3,N,3
12333,11/07/2022,BAL,NO,23,Kenyan Drake,185.4,95.71,RB,28.0,1,2,11:37,697,10,0,0,0,28,PISTOL,4,6.0,-1,N,-1
12334,10/02/2022,LV,DEN,10,Davante Adams,185.4,97.52,WR,29.0,3,2,6:34,394,6,19,16,3,86,SINGLEBACK,6,6.0,16,N,16
12335,10/10/2022,LV,KC,16,Davante Adams,185.4,97.52,WR,29.0,2,3,2:54,174,6,7,17,10,81,SHOTGUN,5,5.0,15,N,15
12336,09/11/2022,KC,ARI,1,JuJu Smith-Schuster,185.4,97.52,WR,25.0,2,1,1:05,65,10,7,20,13,30,EMPTY,1,6.0,19,N,22
12337,10/16/2022,ARI,SEA,28,Kyler Murray,177.8,93.89,QB,25.0,1,3,13:45,825,4,0,0,0,85,SHOTGUN,5,6.0,42,N,42
12338,09/11/2022,PIT,CIN,7,Pat Freiermuth,195.6,117.03,TE,,5,2,9:21,561,8,20,20,0,37,SHOTGUN,5,6.0,5,N,5
12339,10/09/2022,CAR,SF,29,Shi Smith,177.8,86.18,WR,,2,1,1:43,103,10,3,10,-7,88,SHOTGUN,5,6.0,8,N,8
12340,10/13/2022,CHI,WAS,32,Khalil Herbert,175.3,96.16,RB,,2,1,3:47,227,10,0,0,0,31,SINGLEBACK,6,7.0,1,N,1
12341,11/06/2022,GB,DET,11,Aaron Jones,175.3,94.35,RB,27.0,3,1,13:30,810,10,8,0,-8,53,SHOTGUN,5,8.0,-6,N,-6
12342,09/11/2022,NYG,TEN,31,Daniel Jones,195.6,99.79,QB,25.0,1,3,13:31,811,3,0,0,0,39,SINGLEBACK,6,8.0,2,N,2
12343,09/11/2022,IND,HOU,13,Nyheim Hines,175.3,89.81,RB,25.0,1,2,8:43,523,10,0,0,0,56,SINGLEBACK,6,6.0,3,N,3
12344,09/11/2022,WAS,JAX,15,J.D. McKissic,177.8,88.45,RB,29.0,4,2,4:57,297,1,20,22,-2,79,SHOTGUN,5,6.0,5,N,5
12345,10/30/2022,NYJ,NE,22,Jeff Smith,185.4,88.45,WR,25.0,4,2,2:53,173,10,10,22,-12,85,SHOTGUN,5,6.0,23,N,23
12346,09/25/2022,ATL,SEA,28,Drake London,195.6,95.25,WR,,2,2,13:00,780,9,10,10,0,22,PISTOL,4,8.0,30,N,30
12347,10/09/2022,BUF,PIT,27,Isaiah Hodgins,193.0,94.8,WR,23.0,4,3,9:33,573,4,38,3,35,46,SHOTGUN,5,6.0,3,N,3
12348,10/16/2022,CLE,NE,22,David Njoku,193.0,111.58,TE,26.0,1,3,5:22,322,10,0,3,-3,70,SHOTGUN,5,5.0,33,N,33
12349,10/02/2022,JAX,PHI,26,James Robinson,177.8,99.79,RB,24.0,1,1,4:36,276,3,0,7,7,13,SHOTGUN,5,8.0,-1,N,-1
12350,09/12/2022,SEA,DEN,10,DK Metcalf,193.0,104.33,WR,24.0,2,2,8:48,528,18,7,3,4,39,SINGLEBACK,6,6.0,-8,N,-8
12351,10/09/2022,JAX,HOU,13,Trevor Lawrence,198.1,99.79,QB,,2,3,11:03,663,1,3,3,0,93,SHOTGUN,5,6.0,3,N,3
12352,09/25/2022,GB,TB,30,A.J. Dillon,185.4,113.4,RB,24.0,2,2,12:50,770,1,3,7,4,59,SHOTGUN,5,7.0,3,N,3
12353,09/18/2022,NYG,CAR,5,Daniel Jones,195.6,99.79,QB,25.0,2,1,12:15,735,10,6,3,3,85,SINGLEBACK,6,7.0,1,N,1
12354,10/02/2022,CAR,ARI,1,Christian McCaffrey,180.3,92.99,RB,26.0,2,2,3:24,204,10,7,3,4,86,SINGLEBACK,6,6.0,10,N,10
12355,11/06/2022,ATL,LAC,18,Cordarrelle Patterson,188.0,107.95,RB,31.0,3,1,11:26,686,10,10,14,-4,72,PISTOL,4,7.0,38,Y,-10
12356,10/23/2022,CIN,ATL,2,Joe Burrow,193.0,97.98,QB,25.0,4,3,5:43,343,4,35,17,18,82,EMPTY,1,4.0,20,N,20
12357,10/24/2022,NE,CHI,6,Rhamondre Stevenson,182.9,111.58,RB,,4,1,12:08,728,10,14,33,-19,92,SHOTGUN,5,6.0,10,N,10
12358,11/06/2022,LAC,ATL,2,DeAndre Carter,172.7,86.18,WR,29.0,4,3,10:46,646,2,17,14,-3,58,SHOTGUN,5,7.0,8,N,8
12359,11/06/2022,ATL,LAC,18,Drake London,195.6,95.25,WR,,1,1,6:32,392,10,7,0,7,57,SHOTGUN,5,7.0,12,N,12
12360,09/11/2022,KC,ARI,1,JuJu Smith-Schuster,185.4,97.52,WR,25.0,2,1,10:20,620,10,7,14,7,84,SHOTGUN,5,5.0,7,N,7
12361,10/30/2022,GB,BUF,4,Aaron Jones,175.3,94.35,RB,27.0,3,1,14:27,867,5,24,7,-17,97,PISTOL,4,6.0,32,N,32
12362,10/30/2022,MIN,ARI,1,Adam Thielen,188.0,90.72,WR,32.0,2,1,12:29,749,10,7,3,4,53,SINGLEBACK,6,8.0,16,N,16
12363,10/02/2022,IND,TEN,31,Kylen Granson,190.5,106.59,TE,,3,1,5:36,336,10,17,24,-7,89,SINGLEBACK,6,7.0,20,N,20
12364,10/02/2022,NYJ,PIT,27,Breece Hall,185.4,99.79,RB,,4,2,11:16,676,10,20,10,-10,52,SHOTGUN,5,6.0,-3,N,-3
12365,10/16/2022,IND,JAX,15,Michael Pittman,193.0,99.79,WR,25.0,2,1,11:27,687,10,3,14,-11,85,SINGLEBACK,6,8.0,17,N,17
12366,09/11/2022,CLE,CAR,5,Kareem Hunt,180.3,97.98,RB,27.0,4,2,9:17,557,1,14,20,6,35,SINGLEBACK,6,8.0,2,N,2
12367,10/09/2022,TEN,WAS,32,Derrick Henry,190.5,112.04,RB,28.0,3,1,12:34,754,10,10,14,4,106,SINGLEBACK,6,7.0,2,N,2
12368,10/31/2022,CLE,CIN,7,Nick Chubb,180.3,102.06,RB,26.0,2,2,5:07,307,3,0,0,0,107,WILDCAT,7,9.0,3,N,3
12369,10/09/2022,LAC,CLE,8,Austin Ekeler,177.8,90.72,RB,27.0,1,1,4:01,241,10,14,0,-14,35,SINGLEBACK,6,7.0,71,N,71
12370,09/25/2022,TEN,LV,19,Robert Woods,182.9,87.54,WR,30.0,2,1,6:43,403,10,14,10,4,62,SINGLEBACK,6,7.0,21,N,21
12371,10/23/2022,NYG,JAX,15,Wan'Dale Robinson,180.3,83.91,WR,,1,1,13:07,787,10,0,0,0,52,SHOTGUN,5,7.0,1,N,1
12372,09/11/2022,TEN,NYG,24,Dontrell Hilliard,180.3,91.63,RB,27.0,3,1,11:07,667,10,13,6,7,20,SINGLEBACK,6,6.0,5,N,5
12373,10/02/2022,MIN,NO,23,Justin Jefferson,190.5,87.09,WR,,2,1,2:01,121,10,7,7,0,40,SHOTGUN,5,5.0,11,N,11
12374,10/16/2022,JAX,IND,14,Evan Engram,190.5,108.86,TE,28.0,4,1,9:33,573,10,26,21,-5,74,SHOTGUN,5,6.0,6,N,6
12375,09/25/2022,NE,BAL,3,Damien Harris,180.3,97.52,RB,25.0,3,1,4:41,281,10,20,28,-8,35,SINGLEBACK,6,8.0,3,N,3
12376,10/09/2022,NO,SEA,28,Alvin Kamara,177.8,97.52,RB,27.0,2,2,11:36,696,2,3,10,-7,98,SINGLEBACK,6,8.0,4,N,4
12377,10/31/2022,CIN,CLE,8,Trenton Irwin,188.0,93.89,WR,26.0,3,1,1:51,111,10,25,0,-25,69,SHOTGUN,5,6.0,18,N,18
12378,10/23/2022,PIT,MIA,20,Najee Harris,188.0,104.33,RB,,4,1,11:53,713,10,16,10,-6,33,SHOTGUN,5,7.0,2,N,2
12379,09/11/2022,CAR,CLE,8,D'Onta Foreman,185.4,105.69,RB,26.0,3,1,6:54,414,10,7,20,-13,82,SINGLEBACK,6,6.0,4,N,4
12380,10/09/2022,DET,NE,22,Amon-Ra St. Brown,185.4,88.45,WR,,3,3,0:18,18,10,26,0,-26,86,SHOTGUN,5,8.0,11,N,11
12381,10/16/2022,GB,NYJ,25,Aaron Jones,175.3,94.35,RB,27.0,4,4,13:31,811,1,10,24,-14,44,SHOTGUN,5,7.0,3,N,3
12382,10/16/2022,SF,ATL,2,Deebo Samuel,180.3,97.07,WR,26.0,1,1,2:59,179,10,7,0,-7,21,SHOTGUN,5,7.0,7,N,7
12383,10/16/2022,NE,CLE,8,Jakobi Meyers,188.0,90.72,WR,25.0,2,1,6:31,391,10,3,3,0,65,SHOTGUN,5,6.0,2,N,2
12384,09/11/2022,MIA,NE,22,Raheem Mostert,177.8,89.36,RB,30.0,3,2,3:24,204,2,17,7,10,65,SHOTGUN,5,6.0,3,N,3
12385,09/18/2022,CLE,NYJ,25,Nick Chubb,180.3,102.06,RB,26.0,2,2,2:43,163,14,14,7,7,27,SHOTGUN,5,6.0,33,Y,-9
12386,09/11/2022,LAC,LV,19,Tre' McKitty,195.6,111.13,TE,,3,1,11:17,677,10,17,10,7,70,SHOTGUN,5,7.0,9,N,9
12387,10/16/2022,NYG,BAL,3,David Sills,190.5,95.25,WR,26.0,4,2,9:28,568,5,10,20,-10,79,SHOTGUN,5,6.0,8,N,8
12388,10/30/2022,LA,SF,29,Cooper Kupp,188.0,94.35,WR,29.0,1,2,8:05,485,4,0,0,0,48,I_FORM,2,6.0,4,N,4
12389,09/18/2022,BAL,MIA,20,Mark Andrews,195.6,115.67,TE,27.0,2,1,4:23,263,10,14,7,7,36,PISTOL,4,8.0,25,N,25
12390,10/23/2022,KC,SF,29,Clyde Edwards-Helaire,172.7,94.8,RB,23.0,4,1,12:10,730,10,23,28,5,86,SHOTGUN,5,6.0,1,N,1
12391,09/11/2022,KC,ARI,1,Jerick McKinnon,175.3,92.99,RB,30.0,4,3,8:31,511,11,15,37,22,31,SHOTGUN,5,7.0,18,N,18
12392,09/25/2022,KC,IND,14,Travis Kelce,195.6,117.93,TE,32.0,3,3,1:27,87,4,13,17,4,28,SHOTGUN,5,6.0,20,N,20
12393,10/17/2022,LAC,DEN,10,Austin Ekeler,177.8,90.72,RB,27.0,2,3,1:51,111,3,7,10,-3,94,SHOTGUN,5,6.0,4,N,4
12394,09/25/2022,NYJ,CIN,7,Garrett Wilson,182.9,87.09,WR,,1,2,7:44,464,5,0,7,-7,55,SINGLEBACK,6,6.0,-1,N,-1
